,name,st_size,st_mode,st_ino,st_dev,st_nlink,st_uid,st_gid,st_atime,st_mtime,st_ctime
26042,Rock your baby.mp3,3188864,33206,1568374,4172478725,1,0,0,2023-03-27 20:38:05.827062,2019-09-30 18:02:03.193406,2019-05-16 16:28:53.701631
26043,I get lifted.mp3,3365668,33206,1568376,4172478725,1,0,0,2023-03-27 20:38:05.944060,2019-09-30 18:02:04.148405,2019-05-16 16:28:53.701631
26044,Rock your baby                .mp3,6087285,33206,1576121,4172478725,1,0,0,2023-03-27 20:38:06.076058,2008-07-10 19:50:44.000000,2019-05-16 16:29:03.801430
26045,Faith.mp3,4777984,33206,1576124,4172478725,1,0,0,2023-03-27 20:38:06.169056,2019-09-30 14:39:39.562242,2019-05-16 16:29:03.803430
26046,Father figure.mp3,8165376,33206,1576125,4172478725,1,0,0,2023-03-27 20:38:06.392053,2019-09-30 14:39:39.738978,2019-05-16 16:29:03.803430
26047,Hand to mouth.mp3,6680576,33206,1576129,4172478725,1,0,0,2023-03-27 20:38:07.288038,2019-09-30 14:39:39.931686,2019-05-16 16:29:03.805430
26048,Hard day (shep pettibone remix).mp3,9418562,33206,1576133,4172478725,1,0,0,2023-03-27 20:38:08.168024,2019-09-30 14:39:40.145767,2019-05-16 16:29:03.851429
26049,Hard day.mp3,6973440,33206,1576128,4172478725,1,0,0,2023-03-27 20:38:07.078042,2019-09-30 14:39:40.306907,2019-05-16 16:29:03.805430
26050,I want your sex (parts 1 & 2).mp3,8463052,33206,1576126,4172478725,1,0,0,2023-03-27 20:38:06.566050,2019-09-30 14:39:40.465803,2019-05-16 16:29:03.804430
26051,Kissing a fool.mp3,6668288,33206,1576132,4172478725,1,0,0,2023-03-27 20:38:08.004027,2019-09-30 14:39:40.651957,2019-05-16 16:29:03.850429
26052,Look at your hands.mp3,6711296,33206,1576130,4172478725,1,0,0,2023-03-27 20:38:07.449036,2019-09-30 14:39:40.903108,2019-05-16 16:29:03.806430
26053,Monkey.mp3,7395328,33206,1576131,4172478725,1,0,0,2023-03-27 20:38:07.845029,2019-09-30 14:39:41.168506,2019-05-16 16:29:03.850429
26054,One more try.mp3,6572032,33206,1576127,4172478725,1,0,0,2023-03-27 20:38:06.915044,2019-09-30 14:39:41.362658,2019-05-16 16:29:03.804430
26055,Cowboys & angels.mp3,7061504,33206,1576168,4172478725,1,0,0,2023-03-27 20:38:16.461892,2019-09-30 18:02:05.253640,2019-05-16 16:29:03.893428
26056,Freedom.mp3,6359142,33206,1576165,4172478725,1,0,0,2023-03-27 20:38:15.904901,2019-09-30 18:02:06.157865,2019-05-16 16:29:03.890428
26057,Heal the pain.mp3,4571136,33206,1576170,4172478725,1,0,0,2023-03-27 20:38:16.830886,2019-09-30 18:02:07.282873,2019-05-16 16:29:03.896428
26058,Mothers pride.mp3,3928064,33206,1576169,4172478725,1,0,0,2023-03-27 20:38:16.682888,2019-09-30 18:02:08.117696,2019-05-16 16:29:03.895428
26059,Praying for time.mp3,4601856,33206,1576164,4172478725,1,0,0,2023-03-27 20:38:15.537906,2019-09-30 18:02:08.941081,2019-05-16 16:29:03.888428
26060,Something to save.mp3,3278848,33206,1576167,4172478725,1,0,0,2023-03-27 20:38:16.335894,2019-09-30 18:02:09.853218,2019-05-16 16:29:03.892428
26061,Soul free.mp3,5412864,33206,1576171,4172478725,1,0,0,2023-03-27 20:38:16.997883,2019-09-30 18:02:10.659931,2019-05-16 16:29:03.897428
26062,They won't go when i go.mp3,5005312,33206,1576166,4172478725,1,0,0,2023-03-27 20:38:16.086898,2019-09-30 18:02:11.921117,2019-05-16 16:29:03.891428
26063,Waiting (reprise).mp3,2465792,33206,1576172,4172478725,1,0,0,2023-03-27 20:38:17.253879,2019-09-30 18:02:12.411414,2019-05-16 16:29:03.898428
26064,"As - mary j. blige, george michael.mp3",4618615,33206,1576150,4172478725,1,0,0,2023-03-27 20:38:13.297942,2011-06-23 15:42:10.000000,2019-05-16 16:29:03.870428
26065,Careless whisper.mp3,4833828,33206,1576137,4172478725,1,0,0,2023-03-27 20:38:08.907012,2011-06-23 15:41:38.000000,2019-05-16 16:29:03.852429
26066,Cowboys and angels.mp3,6989824,33206,1576145,4172478725,1,0,0,2023-03-27 20:38:11.101977,2011-06-23 15:41:58.000000,2019-05-16 16:29:03.864429
26067,"Desafinado - astrud gilberto, george michael.mp3",3245639,33206,1576144,4172478725,1,0,0,2023-03-27 20:38:10.279990,2011-06-23 15:41:56.000000,2019-05-16 16:29:03.863429
26068,Different corner.mp3,3945246,33206,1576148,4172478725,1,0,0,2023-03-27 20:38:12.533954,2011-06-23 15:42:06.000000,2019-05-16 16:29:03.868428
26069,"Don't let the sun go down on me - elton john, george michael.mp3",5611108,33206,1576138,4172478725,1,0,0,2023-03-27 20:38:09.202008,2011-06-23 15:41:42.000000,2019-05-16 16:29:03.853429
26070,Faith.mp3,4083712,33206,1576161,4172478725,1,0,0,2023-03-27 20:38:15.136913,2011-06-23 15:42:50.000000,2019-05-16 16:29:03.885428
26071,Fantasy.mp3,4858469,33206,1576157,4172478725,1,0,0,2023-03-27 20:38:14.570922,2011-06-23 15:42:42.000000,2019-05-16 16:29:03.880428
26072,Fastlove.mp3,5327839,33206,1576151,4172478725,1,0,0,2023-03-27 20:38:13.433940,2011-06-23 15:42:12.000000,2019-05-16 16:29:03.872428
26073,Father figure.mp3,5492736,33206,1576136,4172478725,1,0,0,2023-03-27 20:38:08.710016,2011-06-23 15:41:36.000000,2019-05-16 16:29:03.852429
26074,Freedom 90.mp3,6254041,33206,1576153,4172478725,1,0,0,2023-03-27 20:38:13.769935,2011-06-23 15:42:16.000000,2019-05-16 16:29:03.874428
26075,Heal the pain.mp3,4632576,33206,1576142,4172478725,1,0,0,2023-03-27 20:38:09.804998,2011-06-23 15:41:50.000000,2019-05-16 16:29:03.861428
26076,I can't make you love me.mp3,5183257,33206,1576141,4172478725,1,0,0,2023-03-27 20:38:09.695000,2011-06-23 15:41:48.000000,2019-05-16 16:29:03.859429
26077,"I knew you were waiting (for me) - aretha franklin, george michael.mp3",3852141,33206,1576160,4172478725,1,0,0,2023-03-27 20:38:15.058914,2011-06-23 15:42:48.000000,2019-05-16 16:29:03.884428
26078,"I want your sex, pt. 2.mp3",4477738,33206,1576155,4172478725,1,0,0,2023-03-27 20:38:14.226928,2011-06-23 15:42:36.000000,2019-05-16 16:29:03.877428
26079,Jesus to a child.mp3,6620185,33206,1576135,4172478725,1,0,0,2023-03-27 20:38:08.586018,2011-06-23 15:41:34.000000,2019-05-16 16:29:03.852429
26080,Kissing a fool.mp3,4435968,33206,1576140,4172478725,1,0,0,2023-03-27 20:38:09.477003,2011-06-23 15:41:46.000000,2019-05-16 16:29:03.853429
26081,Moment with you.mp3,5515156,33206,1576143,4172478725,1,0,0,2023-03-27 20:38:09.913996,2011-06-23 15:41:54.000000,2019-05-16 16:29:03.862428
26082,One more try.mp3,5693440,33206,1576147,4172478725,1,0,0,2023-03-27 20:38:11.952964,2011-06-23 15:42:04.000000,2019-05-16 16:29:03.867428
26083,Outside.mp3,4598081,33206,1576149,4172478725,1,0,0,2023-03-27 20:38:13.099945,2011-06-23 15:42:08.000000,2019-05-16 16:29:03.869428
26084,Praying for time.mp3,4575232,33206,1576146,4172478725,1,0,0,2023-03-27 20:38:11.361973,2011-06-23 15:42:00.000000,2019-05-16 16:29:03.865428
26085,"Somebody to love - george michael, queen.mp3",5240968,33206,1576162,4172478725,1,0,0,2023-03-27 20:38:15.323910,2011-06-23 15:42:52.000000,2019-05-16 16:29:03.886428
26086,Spinning the wheel.mp3,5935990,33206,1576158,4172478725,1,0,0,2023-03-27 20:38:14.721920,2011-06-23 15:42:44.000000,2019-05-16 16:29:03.881428
26087,Star people 97.mp3,5446134,33206,1576154,4172478725,1,0,0,2023-03-27 20:38:14.106929,2011-06-23 15:42:24.000000,2019-05-16 16:29:03.876428
26088,Strangest thing 97.mp3,4529139,33206,1576156,4172478725,1,0,0,2023-03-27 20:38:14.377925,2011-06-23 15:42:38.000000,2019-05-16 16:29:03.878428
26089,Too funky.mp3,3631345,33206,1576152,4172478725,1,0,0,2023-03-27 20:38:13.530938,2011-06-23 15:42:14.000000,2019-05-16 16:29:03.873428
26090,Waiting for that day.mp3,4673339,33206,1576159,4172478725,1,0,0,2023-03-27 20:38:14.854917,2011-06-23 15:42:46.000000,2019-05-16 16:29:03.882428
26091,You have been loved.mp3,5309471,33206,1576139,4172478725,1,0,0,2023-03-27 20:38:09.317006,2011-06-23 15:41:44.000000,2019-05-16 16:29:03.853429
26092,Fastlove.mp3,6506624,33206,1576175,4172478725,1,0,0,2023-03-27 20:38:17.848870,2011-06-23 15:43:22.000000,2019-05-16 16:29:03.902428
26093,Free.mp3,3625088,33206,1576184,4172478725,1,0,0,2023-03-27 20:38:19.047851,2011-06-23 15:43:46.000000,2019-05-16 16:29:03.914428
26094,It doesn't really matter.mp3,5824512,33206,1576178,4172478725,1,0,0,2023-03-27 20:38:18.330862,2011-06-23 15:43:30.000000,2019-05-16 16:29:03.906428
26095,Jesus to a child.mp3,8218752,33206,1576174,4172478725,1,0,0,2023-03-27 20:38:17.531875,2011-06-23 15:43:20.000000,2019-05-16 16:29:03.900428
26096,Move on.mp3,5726336,33206,1576181,4172478725,1,0,0,2023-03-27 20:38:18.707856,2011-06-23 15:43:38.000000,2019-05-16 16:29:03.910428
26097,Older.mp3,6683320,33206,1576176,4172478725,1,0,0,2023-03-27 20:38:18.039867,2011-06-23 15:43:24.000000,2019-05-16 16:29:03.903428
26098,Spinning the wheel.mp3,7653504,33206,1576177,4172478725,1,0,0,2023-03-27 20:38:18.208864,2011-06-23 15:43:28.000000,2019-05-16 16:29:03.904428
26099,Star people.mp3,6373504,33206,1576182,4172478725,1,0,0,2023-03-27 20:38:18.823854,2011-06-23 15:43:42.000000,2019-05-16 16:29:03.911427
26100,The strangest thing.mp3,7252096,33206,1576179,4172478725,1,0,0,2023-03-27 20:38:18.472860,2011-06-23 15:43:34.000000,2019-05-16 16:29:03.907428
26101,To be forgiven.mp3,6449281,33206,1576180,4172478725,1,0,0,2023-03-27 20:38:18.602858,2011-06-23 15:43:36.000000,2019-05-16 16:29:03.909428
26102,You have been loved.mp3,6637696,33206,1576183,4172478725,1,0,0,2023-03-27 20:38:18.947852,2011-06-23 15:43:44.000000,2019-05-16 16:29:03.913428
26103,Amazing.mp3,10661060,33206,1576187,4172478725,1,0,0,2023-03-27 20:38:19.463844,2019-09-30 18:02:13.949078,2019-05-16 16:29:03.917428
26104,American angel.mp3,9911809,33206,1576193,4172478725,1,0,0,2023-03-27 20:38:20.405829,2019-09-30 18:02:14.152488,2019-05-16 16:29:03.926427
26105,Cars and trains.mp3,14074046,33206,1576189,4172478725,1,0,0,2023-03-27 20:38:19.842838,2019-09-30 18:02:15.248559,2019-05-16 16:29:03.920427
26106,Flawless (go to the city).mp3,16478611,33206,1576192,4172478725,1,0,0,2023-03-27 20:38:20.280831,2019-09-30 18:02:16.847610,2019-05-16 16:29:03.925427
26107,Freeek! '04.mp3,10761388,33206,1576196,4172478725,1,0,0,2023-03-27 20:38:20.849822,2019-09-30 18:02:17.144461,2019-05-16 16:29:03.930427
26108,John and elvis are dead.mp3,10574357,33206,1576188,4172478725,1,0,0,2023-03-27 20:38:19.661841,2019-09-30 18:02:18.228105,2019-05-16 16:29:03.919427
26109,My mother had a brother.mp3,15139962,33206,1576191,4172478725,1,0,0,2023-03-27 20:38:20.147833,2019-09-30 18:02:19.163325,2019-05-16 16:29:03.923427
26110,Patience.mp3,6974302,33206,1576186,4172478725,1,0,0,2023-03-27 20:38:19.292847,2019-09-30 18:02:20.184824,2019-05-16 16:29:03.916428
26111,Please send me someone (anselmo's song).mp3,13080299,33206,1576195,4172478725,1,0,0,2023-03-27 20:38:20.762823,2019-09-30 18:02:21.125856,2019-05-16 16:29:03.929427
26112,Precious box.mp3,18423330,33206,1576194,4172478725,1,0,0,2023-03-27 20:38:20.582826,2019-09-30 18:02:22.143066,2019-05-16 16:29:03.927427
26113,Round here.mp3,14218246,33206,1576190,4172478725,1,0,0,2023-03-27 20:38:19.971836,2019-09-30 18:02:23.174889,2019-05-16 16:29:03.922427
26114,Through.mp3,11827280,33206,1576197,4172478725,1,0,0,2023-03-27 20:38:21.039819,2019-09-30 18:02:24.291907,2019-05-16 16:29:03.931427
26115,Brother can you spare a dime.mp3,6334592,33206,1576199,4172478725,1,0,0,2023-03-27 20:38:21.378814,2019-09-30 18:02:25.168584,2019-05-16 16:29:03.934427
26116,I remember you.mp3,6096896,33206,1576205,4172478725,1,0,0,2023-03-27 20:38:23.244784,2019-09-30 18:02:26.188443,2019-05-16 16:29:03.942427
26117,Miss sarajevo.mp3,7491712,33206,1576204,4172478725,1,0,0,2023-03-27 20:38:22.713792,2019-09-30 18:02:27.105926,2019-05-16 16:29:03.940427
26118,My baby just cares for me.mp3,2568320,33206,1576202,4172478725,1,0,0,2023-03-27 20:38:22.186801,2019-09-30 18:02:28.159611,2019-05-16 16:29:03.938427
26119,Roxanne.mp3,6054016,33206,1576200,4172478725,1,0,0,2023-03-27 20:38:21.614810,2019-09-30 18:02:29.229827,2019-05-16 16:29:03.935427
26120,Secret love.mp3,3858560,33206,1576206,4172478725,1,0,0,2023-03-27 20:38:23.608778,2019-09-30 18:02:30.144340,2019-05-16 16:29:03.943427
26121,The first time ever i saw your face.mp3,7692592,33206,1576203,4172478725,1,0,0,2023-03-27 20:38:22.451796,2019-09-30 18:02:31.213353,2019-05-16 16:29:03.939427
26122,Where or when.mp3,10125202,33206,1576208,4172478725,1,0,0,2023-03-27 20:38:24.313767,2019-09-30 18:02:32.192936,2019-05-16 16:29:03.946427
26123,Wild is the wind.mp3,5841024,33206,1576207,4172478725,1,0,0,2023-03-27 20:38:24.022772,2019-09-30 18:02:33.163399,2019-05-16 16:29:03.944427
26124,You've changed.mp3,6393984,33206,1576201,4172478725,1,0,0,2023-03-27 20:38:21.981804,2019-09-30 18:02:34.139275,2019-05-16 16:29:03.936427
26125,Amazing.mp3,6381986,33206,1576222,4172478725,1,0,0,2023-03-27 20:38:26.276736,2011-06-23 15:45:16.000000,2019-05-16 16:29:03.964427
26126,American angel.mp3,5987656,33206,1576249,4172478725,1,0,0,2023-03-27 20:38:33.875615,2011-06-23 15:46:24.000000,2019-05-16 16:29:04.000426
26127,As (ft mary j. blige).mp3,6813975,33206,1576219,4172478725,1,0,0,2023-03-27 20:38:25.784744,2011-06-23 15:45:08.000000,2019-05-16 16:29:03.960427
26128,Brother can you spare a dime.mp3,6432183,33206,1576251,4172478725,1,0,0,2023-03-27 20:38:34.166611,2011-06-23 15:46:28.000000,2019-05-16 16:29:04.003426
26129,Careless whisper.mp3,7317397,33206,1576225,4172478725,1,0,0,2023-03-27 20:38:26.615730,2011-06-23 15:45:22.000000,2019-05-16 16:29:03.968426
26130,Cars and trains.mp3,8455916,33206,1576243,4172478725,1,0,0,2023-03-27 20:38:32.856632,2011-06-23 15:46:12.000000,2019-05-16 16:29:03.992426
26131,Different corner.mp3,5853495,33206,1576227,4172478725,1,0,0,2023-03-27 20:38:26.927725,2011-06-23 15:45:28.000000,2019-05-16 16:29:03.970426
26132,Don't let the sun go down on me (ft elton john).mp3,8373851,33206,1576232,4172478725,1,0,0,2023-03-27 20:38:28.033708,2011-06-23 15:45:40.000000,2019-05-16 16:29:03.977426
26133,Easier affair (previously unreleased).mp3,6693635,33206,1576224,4172478725,1,0,0,2023-03-27 20:38:26.510732,2011-06-23 15:45:20.000000,2019-05-16 16:29:03.967427
26134,Everything she wants.mp3,9454012,33206,1576210,4172478725,1,0,0,2023-03-27 20:38:24.512764,2011-06-23 15:44:48.000000,2019-05-16 16:29:03.948427
26135,Faith.mp3,4701786,33206,1576213,4172478725,1,0,0,2023-03-27 20:38:24.826759,2011-06-23 15:44:54.000000,2019-05-16 16:29:03.952427
26136,Fantasy.mp3,7285405,33206,1576242,4172478725,1,0,0,2023-03-27 20:38:32.722634,2011-06-23 15:46:08.000000,2019-05-16 16:29:03.991426
26137,Fastlove.mp3,7893538,33206,1576215,4172478725,1,0,0,2023-03-27 20:38:25.040755,2011-06-23 15:44:58.000000,2019-05-16 16:29:03.955427
26138,Father figure.mp3,8181939,33206,1576228,4172478725,1,0,0,2023-03-27 20:38:27.046723,2011-06-23 15:45:30.000000,2019-05-16 16:29:03.972426
26139,Flawless (radio version).mp3,6982001,33206,1576223,4172478725,1,0,0,2023-03-27 20:38:26.393734,2011-06-23 15:45:18.000000,2019-05-16 16:29:03.966427
26140,Freedom 1990.mp3,9381898,33206,1576216,4172478725,1,0,0,2023-03-27 20:38:25.280751,2011-06-23 15:45:02.000000,2019-05-16 16:29:03.956427
26141,Freedom.mp3,7701692,33206,1576212,4172478725,1,0,0,2023-03-27 20:38:24.738760,2011-06-23 15:44:52.000000,2019-05-16 16:29:03.951427
26142,Freeek.mp3,6549377,33206,1576220,4172478725,1,0,0,2023-03-27 20:38:25.925741,2011-06-23 15:45:10.000000,2019-05-16 16:29:03.962427
26143,Heal the pain (ft paul mccartney) (previously unreleased).mp3,6814047,33206,1576231,4172478725,1,0,0,2023-03-27 20:38:27.801712,2011-06-23 15:45:38.000000,2019-05-16 16:29:03.976426
26144,If you were there.mp3,5393951,33206,1576247,4172478725,1,0,0,2023-03-27 20:38:33.608619,2011-06-23 15:46:20.000000,2019-05-16 16:29:03.997426
26145,Jesus to a child.mp3,9861514,33206,1576233,4172478725,1,0,0,2023-03-27 20:38:28.209705,2011-06-23 15:45:44.000000,2019-05-16 16:29:03.979426
26146,John & elvis are dead.mp3,6333740,33206,1576237,4172478725,1,0,0,2023-03-27 20:38:31.854647,2011-06-23 15:45:54.000000,2019-05-16 16:29:03.984426
26147,Last christmas.mp3,6429648,33206,1576226,4172478725,1,0,0,2023-03-27 20:38:26.711729,2011-06-23 15:45:26.000000,2019-05-16 16:29:03.969426
26148,My baby just cares for me.mp3,2500017,33206,1576250,4172478725,1,0,0,2023-03-27 20:38:34.080612,2011-06-23 15:46:26.000000,2019-05-16 16:29:04.002426
26149,My mother had a brother.mp3,9132399,33206,1576246,4172478725,1,0,0,2023-03-27 20:38:33.421623,2011-06-23 15:46:18.000000,2019-05-16 16:29:03.996426
26150,Older.mp3,8037728,33206,1576234,4172478725,1,0,0,2023-03-27 20:38:28.395702,2011-06-23 15:45:46.000000,2019-05-16 16:29:03.980426
26151,One more try.mp3,8493526,33206,1576229,4172478725,1,0,0,2023-03-27 20:38:27.479717,2011-06-23 15:45:32.000000,2019-05-16 16:29:03.973426
26152,Outside.mp3,6837771,33206,1576218,4172478725,1,0,0,2023-03-27 20:38:25.558747,2011-06-23 15:45:06.000000,2019-05-16 16:29:03.959427
26153,Patience.mp3,4175164,33206,1576244,4172478725,1,0,0,2023-03-27 20:38:32.996629,2011-06-23 15:46:12.000000,2019-05-16 16:29:03.993426
26154,Please send me someone (anselmo's song).mp3,7837175,33206,1576252,4172478725,1,0,0,2023-03-27 20:38:34.280609,2011-06-23 15:46:32.000000,2019-05-16 16:29:04.004426
26155,Praying for time.mp3,6765691,33206,1576230,4172478725,1,0,0,2023-03-27 20:38:27.604715,2011-06-23 15:45:36.000000,2019-05-16 16:29:03.975426
26156,Precious box.mp3,11015702,33206,1576240,4172478725,1,0,0,2023-03-27 20:38:32.339640,2011-06-23 15:46:04.000000,2019-05-16 16:29:03.988426
26157,Round here.mp3,8541796,33206,1576235,4172478725,1,0,0,2023-03-27 20:38:28.549700,2011-06-23 15:45:50.000000,2019-05-16 16:29:03.981426
26158,Roxanne.mp3,6037797,33206,1576241,4172478725,1,0,0,2023-03-27 20:38:32.565636,2011-06-23 15:46:06.000000,2019-05-16 16:29:03.989426
26159,Safe.mp3,6382607,33206,1576248,4172478725,1,0,0,2023-03-27 20:38:33.749617,2011-06-23 15:46:22.000000,2019-05-16 16:29:03.999426
26160,Shoot the dog.mp3,7413939,33206,1576221,4172478725,1,0,0,2023-03-27 20:38:26.106738,2011-06-23 15:45:14.000000,2019-05-16 16:29:03.963427
26161,Spinning the wheel.mp3,8877852,33206,1576217,4172478725,1,0,0,2023-03-27 20:38:25.481748,2011-06-23 15:45:04.000000,2019-05-16 16:29:03.958427
26162,This is not real love (ft mutya) (previously unreleased).mp3,7125634,33206,1576238,4172478725,1,0,0,2023-03-27 20:38:31.944646,2011-06-23 15:45:56.000000,2019-05-16 16:29:03.985426
26163,Through.mp3,7099831,33206,1576253,4172478725,1,0,0,2023-03-27 20:38:34.504605,2011-06-23 15:46:34.000000,2019-05-16 16:29:04.006426
26164,Too funky.mp3,5445971,33206,1576214,4172478725,1,0,0,2023-03-27 20:38:24.941757,2011-06-23 15:44:56.000000,2019-05-16 16:29:03.954427
26165,Understand.mp3,8561231,33206,1576239,4172478725,1,0,0,2023-03-27 20:38:32.134643,2011-06-23 15:46:00.000000,2019-05-16 16:29:03.986426
26166,Wake me up before you go go.mp3,5589576,33206,1576211,4172478725,1,0,0,2023-03-27 20:38:24.673761,2011-06-23 15:44:50.000000,2019-05-16 16:29:03.950427
26167,You have been loved.mp3,7893560,33206,1576236,4172478725,1,0,0,2023-03-27 20:38:31.690650,2011-06-23 15:45:52.000000,2019-05-16 16:29:03.982426
26168,You know that i want to.mp3,6553173,33206,1576245,4172478725,1,0,0,2023-03-27 20:38:33.102628,2011-06-23 15:46:16.000000,2019-05-16 16:29:03.994426
26169,Concentrate on work.mp3,11847050,33206,1576259,4172478725,1,0,0,2023-03-27 20:38:36.594572,2019-09-29 19:04:04.379434,2019-05-16 16:29:04.013426
26170,D.t.p..mp3,13176010,33206,1576264,4172478725,1,0,0,2023-03-27 20:38:37.864552,2019-09-29 19:04:07.378998,2019-05-16 16:29:04.021425
26171,Don't you make me act ig'nunt.mp3,11159030,33206,1576258,4172478725,1,0,0,2023-03-27 20:38:36.315577,2019-09-29 19:04:09.842362,2019-05-16 16:29:04.012426
26172,Happy song.mp3,11398150,33206,1576261,4172478725,1,0,0,2023-03-27 20:38:37.227562,2019-09-29 19:04:10.608927,2019-05-16 16:29:04.017426
26173,I wish.mp3,9369586,33206,1576265,4172478725,1,0,0,2023-03-27 20:38:38.101548,2019-09-29 19:04:12.761885,2019-05-16 16:29:04.032425
26174,More btu's.mp3,9504302,33206,1576263,4172478725,1,0,0,2023-03-27 20:38:37.627556,2019-09-29 19:04:13.499910,2019-05-16 16:29:04.019425
26175,Rough spots.mp3,10164062,33206,1576256,4172478725,1,0,0,2023-03-27 20:38:35.620588,2019-09-29 19:04:14.886279,2019-05-16 16:29:04.009426
26176,Runnin' partner.mp3,9624356,33206,1576260,4172478725,1,0,0,2023-03-27 20:38:36.961566,2019-09-29 19:04:15.671793,2019-05-16 16:29:04.015425
26177,Without your love.mp3,8777670,33206,1576262,4172478725,1,0,0,2023-03-27 20:38:37.465559,2019-09-29 19:04:16.575996,2019-05-16 16:29:04.018425
26178,Woogie boogie.mp3,9932348,33206,1576257,4172478725,1,0,0,2023-03-27 20:38:36.108580,2019-09-29 19:04:17.864586,2019-05-16 16:29:04.011425
26179,.mp3,3260167,33206,1516816,4172478725,1,0,0,2023-03-27 20:39:06.400104,2019-10-03 21:20:23.786359,2019-05-16 16:27:51.372870
